,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
83,84,Nathan,Aké,Watford,18,Defender,44,100.0,100.0,1484,2.2,79.0,22.0,44,180.0,1.0,0.0,2.0,0.0,0.0,0.438888888889,0.122222222222,0.00555555555556,0.0,0.0111111111111,0.0,0.0,1,True,MCI,3,0
84,85,Andreas,Christensen,Chelsea,4,Defender,45,0.0,0.0,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,0
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1788,2.6,9.0,2.0,108,47.0,0.0,0.0,0.0,0.0,0.0,0.191489361702,0.0425531914894,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,1
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,2086,3.8,30.0,4.0,84,153.0,0.0,0.0,0.0,2.0,0.0,0.196078431373,0.0261437908497,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,3
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,80,100.0,100.0,1528,0.8,33.0,9.0,82,235.0,1.0,0.0,0.0,5.0,0.0,0.140425531915,0.0382978723404,0.00425531914894,0.0,0.0,0.0,0.0,1,False,CRY,7,14
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2184,4.8,66.0,17.0,70,270.0,0.0,3.0,0.0,5.0,0.0,0.244444444444,0.062962962963,0.0,0.0111111111111,0.0,0.0,0.0,1,False,CRY,7,13
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,13.0,3.0,53,99.0,0.0,0.0,0.0,2.0,0.0,0.131313131313,0.030303030303,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,0
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1977,2.6,41.0,5.0,47,270.0,0.0,0.0,0.0,5.0,0.0,0.151851851852,0.0185185185185,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,1
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,104,0.4,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,0
